res_id,name,cuisines,average_cost_for_two,currency,price_range,location,city,latitude,longitude,rating,votes,rating_text,rating_color,has_online_delivery,has_table_booking,is_delivering_now,country_id,locality,zipcode,photos_url,menu_url
17678229,Masato Japanese,"Japanese, Sushi",25,$,2,"1337 Baytree Rd, Valdosta, GA 31602",Valdosta,30.8467630000,-83.3103430000,3.9,262,Good,9ACD32,0,0,0,216,Valdosta,31602,https://www.zomato.com/valdosta-ga/masato-japanese-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/valdosta-ga/masato-japanese-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17678283,El Cazador,Mexican,10,$,1,"1600 N. Ashley St., Valdosta, GA 31602",Valdosta,30.8508880000,-83.2807800000,3.7,168,Good,9ACD32,0,0,0,216,Valdosta,31602,https://www.zomato.com/valdosta-ga/el-cazador-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/valdosta-ga/el-cazador-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17678243,Buffalo Wild Wings,Bar Food,25,$,2,"1553 Baytree Rd., Valdosta, GA 31602",Valdosta,30.8468190000,-83.3191230000,3.4,98,Average,CDD614,0,0,0,216,Valdosta,31602,https://www.zomato.com/valdosta-ga/buffalo-wild-wings-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/valdosta-ga/buffalo-wild-wings-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17678043,El Toreo Mexican Restaurant,Mexican,25,$,2,"1713 Gornto Rd, Valdosta, GA 31601",Valdosta,30.8426000000,-83.3247000000,3.1,83,Average,CDD614,0,0,0,216,Valdosta,31601,https://www.zomato.com/valdosta-ga/el-toreo-mexican-restaurant-valdosta/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/valdosta-ga/el-toreo-mexican-restaurant-valdosta/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17375047,Eat at Thai,Thai,10,$,1,"975 Dawsonville Hwy, Gainesville, GA 30501",Gainesville,34.3001820000,-83.8579930000,4.6,357,Excellent,3F7E00,0,0,0,216,Gainesville,30501,https://www.zomato.com/gainesville-ga/eat-at-thai-gainesville/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/eat-at-thai-gainesville/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17374978,Troll Tavern,"Burger, German, Sandwich",25,$,2,"8590 N Main St Ste B, Helen, GA 30545",Gainesville,34.7021000000,-83.7334000000,2.2,108,Poor,FF7800,0,0,0,216,Helen,30545,https://www.zomato.com/gainesville-ga/troll-tavern-helen/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/troll-tavern-helen/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17374951,Hofer's Bakery & Cafe,"German, Ice Cream",10,$,1,"8758 N Main St, Helen, GA 30545",Gainesville,34.7024000000,-83.7345000000,3.9,136,Good,9ACD32,0,0,0,216,Helen,30545,https://www.zomato.com/gainesville-ga/hofers-bakery-cafe-helen/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/hofers-bakery-cafe-helen/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17375072,Atlanta Highway Seafood Market,"Sandwich, Seafood, Cajun",25,$,2,"227 Atlanta Highway Suite 900, Gainesville, GA 30501",Gainesville,34.2851020000,-83.8384570000,4.9,681,Excellent,3F7E00,0,0,0,216,Gainesville,30501,https://www.zomato.com/gainesville-ga/atlanta-highway-seafood-market-gainesville-gainesville/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/atlanta-highway-seafood-market-gainesville-gainesville/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17374921,2 Dog,"American, European, Sandwich",25,$,2,"317 Spring St SE, Gainesville, GA 30501",Gainesville,34.3005670000,-83.8240230000,4.2,350,Very Good,5BA829,0,0,0,216,Gainesville,30501,https://www.zomato.com/gainesville-ga/2-dog-gainesville/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/2-dog-gainesville/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17375089,Re-Cess,"American, Southern",25,$,2,"118 Bradford St NE, Gainesville, GA 30501",Gainesville,34.3003320000,-83.8268600000,4.2,319,Very Good,5BA829,0,0,0,216,Gainesville,30501,https://www.zomato.com/gainesville-ga/re-cess-gainesville/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/re-cess-gainesville/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17375164,Bourbon Street Grille,"American, Burger, Cajun",25,$,2,"90 Public Sq N, Dahlonega, GA 30533",Gainesville,34.5329730000,-83.9853530000,3.8,88,Good,9ACD32,0,0,0,216,Dahlonega,30533,https://www.zomato.com/gainesville-ga/bourbon-street-grille-dahlonega/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/bourbon-street-grille-dahlonega/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17375214,Bodensee,German,40,$,3,"64 Munich Strasse, Helen, GA 30545",Gainesville,34.7015940000,-83.7277410000,3.8,114,Good,9ACD32,0,0,0,216,Helen,30545,https://www.zomato.com/gainesville-ga/bodensee-helen/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/bodensee-helen/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17375104,The Nacoochee Village Tavern & Pizzeria,"Italian, Pizza, Sandwich",10,$,1,"7275 S Main St., Helen, GA 30545",Gainesville,34.6912080000,-83.7134980000,4.0,161,Very Good,5BA829,0,0,0,216,Helen,30545,https://www.zomato.com/gainesville-ga/the-nacoochee-village-tavern-pizzeria-helen-gainesville/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/the-nacoochee-village-tavern-pizzeria-helen-gainesville/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17374552,Corkscrew Cafe,,40,$,3,"51 W Main St, Dahlonega, GA 30533",Gainesville,34.5318000000,-83.9858000000,3.9,209,Good,9ACD32,0,0,0,216,Dahlonega,30533,https://www.zomato.com/gainesville-ga/corkscrew-cafe-dahlonega/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/corkscrew-cafe-dahlonega/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17375180,Moonie's Texas Barbecue,"BBQ, Sandwich",10,$,1,"5545 Atlanta Highway, Flowery Branch, GA 30542",Gainesville,34.1800430000,-83.9277940000,4.1,182,Very Good,5BA829,0,0,0,216,Flowery Branch,30542,https://www.zomato.com/gainesville-ga/moonies-texas-barbecue-flowery-branch/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/moonies-texas-barbecue-flowery-branch/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17375077,Shenanigan's Irish Pub,"Bar Food, Seafood, Vegetarian",25,$,2,"87 N. Chestatee St., Dahlonega, GA 30533",Gainesville,34.5331980000,-83.9861190000,4.1,171,Very Good,5BA829,0,0,0,216,Dahlonega,30533,https://www.zomato.com/gainesville-ga/shenanigans-irish-pub-dahlonega/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/shenanigans-irish-pub-dahlonega/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17375049,Hoka-Hoka Japanese Steak & Sushi,"Chinese, Japanese, Thai",10,$,1,"617 North Grove Street, Dahlonega, GA 30533",Gainesville,34.5410440000,-83.9893170000,4.4,267,Very Good,5BA829,0,0,0,216,Dahlonega,30533,https://www.zomato.com/gainesville-ga/hoka-hoka-japanese-steak-sushi-dahlonega/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/hoka-hoka-japanese-steak-sushi-dahlonega/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17374405,Houndstooth Grill & Tavern,"American, Sandwich, Seafood",25,$,2,"6323 Grand Hickory Dr Ste 200A, Braselton, GA 30517",Gainesville,34.0901000000,-83.8461000000,4.4,239,Very Good,5BA829,0,0,0,216,Braselton,30517,https://www.zomato.com/gainesville-ga/houndstooth-grill-tavern-braselton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/houndstooth-grill-tavern-braselton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17375060,Hawg Wild BBQ & Catfish House,"BBQ, Burger, Seafood",10,$,1,"515 Grant Street, Clarkesville, GA 30523",Gainesville,34.6180200000,-83.5206930000,4.1,235,Very Good,5BA829,0,0,0,216,Clarkesville,30523,https://www.zomato.com/gainesville-ga/hawg-wild-bbq-catfish-house-clarkesville/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/hawg-wild-bbq-catfish-house-clarkesville/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17375078,Smokin Gold BBQ,BBQ,10,$,1,"59 E Main St, Dahlonega, GA 30533",Gainesville,34.5336260000,-83.9839390000,3.9,133,Good,9ACD32,0,0,0,216,Dahlonega,30533,https://www.zomato.com/gainesville-ga/smokin-gold-bbq-dahlonega/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/smokin-gold-bbq-dahlonega/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17375141,Fish Tales Lakeside Grille,Seafood,25,$,2,"6330 Mitchell Street, Flowery Branch, GA 30542",Gainesville,34.1835730000,-83.9380240000,3.8,107,Good,9ACD32,0,0,0,216,Flowery Branch,30542,https://www.zomato.com/gainesville-ga/fish-tales-lakeside-grille-flowery-branch/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/fish-tales-lakeside-grille-flowery-branch/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17374819,Longstreet Cafe,Southern,10,$,1,"1043 Riverside Terrace, Gainesville, GA 30501",Gainesville,34.3166000000,-83.8272000000,4.3,298,Very Good,5BA829,0,0,0,216,Gainesville,30501,https://www.zomato.com/gainesville-ga/longstreet-cafe-gainesville/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/longstreet-cafe-gainesville/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17375198,Antebellum,"American, Southern",40,$,3,"5510 Church Street, Flowery Branch, GA 30542",Gainesville,34.1857070000,-83.9262170000,4.3,164,Very Good,5BA829,0,0,0,216,Flowery Branch,30542,https://www.zomato.com/gainesville-ga/antebellum-flowery-branch-gainesville/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/antebellum-flowery-branch-gainesville/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17375074,Smoke House BBQ and Catering,BBQ,25,$,2,"3205 Atlanta Hwy, Atlanta Highway, Gainesville, GA, Gainesville, GA 30507",Gainesville,34.2227550000,-83.8600980000,3.8,89,Good,9ACD32,0,0,0,216,Gainesville,30507,https://www.zomato.com/gainesville-ga/smoke-house-bbq-and-catering-gainesville-gainesville/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/gainesville-ga/smoke-house-bbq-and-catering-gainesville-gainesville/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17616590,Henry's,"American, Breakfast",10,$,1,"28 Drayton St, Savannah, GA 31401",Savannah,32.0794767000,-81.0905213000,4.1,287,Very Good,5BA829,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/henrys-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/henrys-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17616266,Zunzi's,"International, Mediterranean, Sandwich",25,$,2,"108 E York Street, Savannah, GA 31401",Savannah,32.0775000000,-81.0911000000,4.5,796,Excellent,3F7E00,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/zunzis-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/zunzis-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17616205,The Olde Pink House,"American, Seafood, Southern",70,$,4,"23 Abercorn St, Savannah, GA 31401",Savannah,32.0798000000,-81.0897000000,4.4,1803,Very Good,5BA829,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/the-olde-pink-house-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/the-olde-pink-house-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17616368,Lulu's Chocolate Bar,"Coffee and Tea, Desserts",10,$,1,"42 MLK Jr. Blvd, Savannah, GA 31401",Savannah,32.0807420000,-81.0970510000,4.3,456,Very Good,5BA829,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/lulus-chocolate-bar-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/lulus-chocolate-bar-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17615924,Leopold's Ice Cream,"Desserts, Sandwich, Ice Cream",10,$,1,"212 E Broughton Street, Savannah, GA 31401",Savannah,32.0785000000,-81.0894000000,4.6,880,Excellent,3F7E00,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/leopolds-ice-cream-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/leopolds-ice-cream-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17615915,The Lady & Sons,Southern,40,$,3,"102 W Congress St, Savannah, GA 31401",Savannah,32.0804000000,-81.0954000000,3.3,1201,Average,CDD614,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/the-lady-sons-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/the-lady-sons-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17616295,The Crab Shack,Seafood,40,$,3,"40 Estill Hammock Rd, Tybee Island, GA 31328",Savannah,32.0116890000,-80.8659090000,3.8,883,Good,9ACD32,0,0,0,216,Tybee Island,31328,https://www.zomato.com/savannah-ga/the-crab-shack-tybee-island/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/the-crab-shack-tybee-island/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17616348,J. Christopher's,"Breakfast, Diner, Sandwich",25,$,2,"122 E. Liberty, Savannah, GA 31401",Savannah,32.0744950000,-81.0914820000,4.3,710,Very Good,5BA829,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/j-christophers-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/j-christophers-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17616400,Rocks on the River,"Pizza, Seafood, Steak",70,$,4,"102 West Bay St., Savannah, GA 31401",Savannah,32.0813940000,-81.0924840000,4.0,687,Very Good,5BA829,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/rocks-on-the-river-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/rocks-on-the-river-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17615979,Mrs. Wilkes' Dining Room,"American, Southern",40,$,3,"107 W Jones St, Savannah, GA 31401",Savannah,32.0727000000,-81.0955000000,4.5,1014,Excellent,3F7E00,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/mrs-wilkes-dining-room-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/mrs-wilkes-dining-room-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17616487,Green Truck Pub,Burger,40,$,3,"2430 Habersham Street, Savannah, GA 31401",Savannah,32.0528580000,-81.0966470000,4.7,906,Excellent,3F7E00,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/green-truck-pub-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/green-truck-pub-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17615855,Huey's On The River,"Breakfast, Cajun",40,$,3,"115 E River St, Savannah, GA 31401",Savannah,32.0812000000,-81.0897000000,4.1,802,Very Good,5BA829,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/hueys-on-the-river-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/hueys-on-the-river-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17615976,Moon River Brewing Company,"American, Bar Food, Sandwich",25,$,2,"21 W Bay St, Savannah, GA 31401",Savannah,32.0809000000,-81.0916000000,3.7,747,Good,9ACD32,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/moon-river-brewing-company-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/moon-river-brewing-company-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17616203,Goose Feathers Cafe and Bakery,"Breakfast, Vegetarian",10,$,1,"39 Barnard St, Savannah, GA 31401",Savannah,32.0801000000,-81.0941000000,4.2,680,Very Good,5BA829,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/goose-feathers-cafe-and-bakery-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/goose-feathers-cafe-and-bakery-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17615740,Crystal Beer Parlor,"American, Bar Food",25,$,2,"301 W Jones St, Savannah, GA 31401",Savannah,32.0735000000,-81.0979000000,4.4,690,Very Good,5BA829,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/crystal-beer-parlor-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/crystal-beer-parlor-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17615597,B. Matthew's Eatery,"American, Breakfast",25,$,2,"325 E Bay St, Savannah, GA 31401",Savannah,32.0798000000,-81.0875000000,4.1,683,Very Good,5BA829,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/b-matthews-eatery-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/b-matthews-eatery-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17616465,Tybee Island Social Club,,10,$,1,"1311 Butler Ave, Tybee Island, GA 31328",Savannah,31.9958100000,-80.8482970000,3.9,309,Good,9ACD32,0,0,0,216,Tybee Island,31328,https://www.zomato.com/savannah-ga/tybee-island-social-club-tybee-island/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/tybee-island-social-club-tybee-island/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17616025,Pirates' House Restaurant,"American, Seafood, Steak",40,$,3,"20 E Broad St, Savannah, GA 31401",Savannah,32.0782000000,-81.0844000000,3.8,566,Good,9ACD32,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/pirates-house-restaurant-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/pirates-house-restaurant-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17616076,SOHO South Cafe,"Cafe, Sandwich, Southern",25,$,2,"12 W Liberty St, Savannah, GA 31401",Savannah,32.0747000000,-81.0939000000,4.3,719,Very Good,5BA829,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/soho-south-cafe-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/soho-south-cafe-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17616222,Vic's On The River,American,70,$,4,"26 E Bay St, Savannah, GA 31401",Savannah,32.0809000000,-81.0908000000,4.1,558,Very Good,5BA829,0,0,0,216,Savannah,31401,https://www.zomato.com/savannah-ga/vics-on-the-river-savannah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/savannah-ga/vics-on-the-river-savannah/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17330074,Cannon Brewpub,"Pizza, Bar Food",25,$,2,"1041 Broadway, Columbus, GA 31901",Columbus,32.4656000000,-84.9936000000,3.9,330,Good,9ACD32,0,0,0,216,Columbus,31901,https://www.zomato.com/columbus-ga/cannon-brewpub-columbus/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/columbus-ga/cannon-brewpub-columbus/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17330048,Buckhead Bar and Grill,"Seafood, Steak, Vegetarian",40,$,3,"5010 Armour Rd, Columbus, GA 31904",Columbus,32.5131540000,-84.9536700000,4.2,722,Very Good,5BA829,0,0,0,216,Columbus,31904,https://www.zomato.com/columbus-ga/buckhead-bar-and-grill-columbus/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/columbus-ga/buckhead-bar-and-grill-columbus/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17330611,Cafe Le Rue @ The Landings,"American, Seafood, Cajun",25,$,2,"2523 Airport Thruway, Columbus, GA 31904",Columbus,32.5192470000,-84.9559100000,4.6,489,Excellent,3F7E00,0,0,0,216,Columbus,31904,https://www.zomato.com/columbus-ga/cafe-le-rue-@-the-landings-columbus/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/columbus-ga/cafe-le-rue-@-the-landings-columbus/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17330311,Meritage,"American, Tapas",40,$,3,"1039 1st Ave, Columbus, GA 31901",Columbus,32.4661580000,-84.9920930000,4.1,302,Very Good,5BA829,0,0,0,216,Columbus,31901,https://www.zomato.com/columbus-ga/meritage-columbus/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/columbus-ga/meritage-columbus/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17330609,Mark's City Grille,American,25,$,2,"7160 moon road, Columbus, GA 31909",Columbus,32.5555910000,-84.9270470000,4.5,345,Excellent,3F7E00,0,0,0,216,Columbus,31909,https://www.zomato.com/columbus-ga/marks-city-grille-columbus/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/columbus-ga/marks-city-grille-columbus/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17330638,The Black Cow,American,25,$,2,"115 A 12th St, Columbus, GA 31901",Columbus,32.4687570000,-84.9913840000,4.3,287,Very Good,5BA829,0,0,0,216,Columbus,31901,https://www.zomato.com/columbus-ga/the-black-cow-columbus/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/columbus-ga/the-black-cow-columbus/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17330137,Country's Barbecue,"BBQ, Southern",25,$,2,"3137 Mercury Dr, Columbus, GA 31906",Columbus,32.4792000000,-84.9464000000,4.0,353,Very Good,5BA829,0,0,0,216,Columbus,31906,https://www.zomato.com/columbus-ga/countrys-barbecue-3-columbus/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/columbus-ga/countrys-barbecue-3-columbus/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
